ts,city,target,local_time,hour,bin,bid,ask,spread,vol,model_p
2026-09-25T14:01:40Z,jeddah,2026-09-25,2026-09-25 17:01,17,39°C,0.0,0.001,0.001,1907,
2026-09-25T14:01:40Z,jeddah,2026-09-25,2026-09-25 17:01,17,40°C or higher,0.0,0.001,0.001,1093,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,26°C or below,0.0,0.001,0.001,125,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,27°C,0.0,0.001,0.001,1336,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,28°C,0.0,0.001,0.001,1626,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,29°C,0.0,0.001,0.001,5686,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,30°C,1.0,1.0,0.0,5280,0.999
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,31°C,0.0,0.001,0.001,3014,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,32°C,0.0,0.001,0.001,1354,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,33°C,0.0,0.001,0.001,317,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,34°C,0.0,0.001,0.001,1536,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,35°C,0.0,0.001,0.001,15,
2026-09-25T14:01:40Z,tel-aviv,2026-09-25,2026-09-25 17:01,17,36°C or higher,0.0,0.001,0.001,15,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,16°C or below,0.0,0.001,0.001,95,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,17°C,0.0,0.001,0.001,1117,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,18°C,0.0,0.001,0.001,783,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,19°C,0.0,0.001,0.001,1067,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,20°C,0.0,0.001,0.001,4537,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,21°C,0.0,0.001,0.001,6405,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,22°C,1.0,0.92,-0.08,5531,0.87
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,23°C,0.0,0.11,0.11,7900,0.06
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,24°C,0.0,0.004,0.004,5052,0.002
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,25°C,0.0,0.001,0.001,623,
2026-09-25T14:10:28Z,amsterdam,2026-09-25,2026-09-25 16:10,16,26°C or higher,0.0,0.001,0.001,100,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,18°C or below,0.0,0.001,0.001,2838,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,19°C,0.0,0.001,0.001,4748,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,20°C,0.0,0.001,0.001,4882,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,21°C,0.0,0.001,0.001,7925,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,22°C,0.0,0.001,0.001,5443,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,23°C,1.0,0.99,-0.01,3542,0.96
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,24°C,0.0,0.01,0.01,3814,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,25°C,0.0,0.001,0.001,3928,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,26°C,0.0,0.001,0.001,3287,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,27°C,0.0,0.001,0.001,150,
2026-09-25T14:10:28Z,cape-town,2026-09-25,2026-09-25 16:10,16,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,30°C or below,0.0,0.001,0.001,1153,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,31°C,0.0,0.001,0.001,514,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,32°C,0.0,0.001,0.001,955,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,33°C,0.0,0.001,0.001,1556,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,34°C,0.267,0.09,-0.177,6323,0.04
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,35°C,0.6,0.82,0.22,5860,0.77
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,36°C,0.133,0.21,0.077,11703,0.13
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,37°C,0.0,0.004,0.004,5806,0.001
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,38°C,0.0,0.001,0.001,641,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,39°C,0.0,0.001,0.001,112,
2026-09-25T14:10:28Z,madrid,2026-09-25,2026-09-25 16:10,16,40°C or higher,0.0,0.001,0.001,251,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,18°C or below,0.0,0.001,0.001,1185,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,19°C,0.0,0.001,0.001,1212,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,20°C,0.0,0.001,0.001,1328,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,21°C,0.0,0.001,0.001,4637,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,22°C,0.933,0.7,-0.233,5419,0.39
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,23°C,0.067,0.49,0.423,4832,0.23
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,24°C,0.0,0.04,0.04,4556,0.01
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,25°C,0.0,0.006,0.006,3840,0.003
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,26°C,0.0,0.001,0.001,216,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,27°C,0.0,0.001,0.001,1362,
2026-09-25T14:10:28Z,milan,2026-09-25,2026-09-25 16:10,16,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,16°C or below,0.0,0.001,0.001,95,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,17°C,0.0,0.001,0.001,1117,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,18°C,0.0,0.001,0.001,783,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,19°C,0.0,0.001,0.001,1067,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,20°C,0.0,0.001,0.001,4537,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,21°C,0.0,0.001,0.001,8427,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,22°C,1.0,0.98,-0.02,6708,0.95
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,23°C,0.0,0.03,0.03,8643,0.02
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,24°C,0.0,0.005,0.005,5549,0.002
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,25°C,0.0,0.001,0.001,623,
2026-09-25T14:30:00Z,amsterdam,2026-09-25,2026-09-25 16:30,16,26°C or higher,0.0,0.001,0.001,100,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,18°C or below,0.0,0.001,0.001,2838,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,19°C,0.0,0.001,0.001,4748,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,20°C,0.0,0.001,0.001,4952,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,21°C,0.0,0.001,0.001,7925,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,22°C,0.0,0.001,0.001,5443,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,23°C,1.0,0.997,-0.003,4221,0.995
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,24°C,0.0,0.002,0.002,4331,0.001
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,25°C,0.0,0.001,0.001,3928,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,26°C,0.0,0.001,0.001,3287,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,27°C,0.0,0.001,0.001,150,
2026-09-25T14:30:00Z,cape-town,2026-09-25,2026-09-25 16:30,16,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,30°C or below,0.0,0.001,0.001,1153,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,31°C,0.0,0.001,0.001,514,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,32°C,0.0,0.001,0.001,955,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,33°C,0.0,0.001,0.001,1556,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,34°C,0.267,0.08,-0.187,6501,0.06
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,35°C,0.6,0.87,0.27,5944,0.83
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,36°C,0.133,0.09,-0.043,11858,0.06
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,37°C,0.0,0.004,0.004,6033,0.001
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,38°C,0.0,0.001,0.001,641,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,39°C,0.0,0.001,0.001,112,
2026-09-25T14:30:00Z,madrid,2026-09-25,2026-09-25 16:30,16,40°C or higher,0.0,0.001,0.001,251,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,18°C or below,0.0,0.001,0.001,1185,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,19°C,0.0,0.001,0.001,1212,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,20°C,0.0,0.001,0.001,1328,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,21°C,0.0,0.001,0.001,4734,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,22°C,0.933,0.73,-0.203,5450,0.45
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,23°C,0.067,0.53,0.463,4889,0.28
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,24°C,0.0,0.03,0.03,4572,0.01
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,25°C,0.0,0.004,0.004,3848,0.001
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,26°C,0.0,0.001,0.001,216,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,27°C,0.0,0.001,0.001,1362,
2026-09-25T14:30:00Z,milan,2026-09-25,2026-09-25 16:30,16,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,16°C or below,0.0,0.001,0.001,522,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,17°C,0.0,0.001,0.001,425,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,18°C,0.0,0.001,0.001,306,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,19°C,0.0,0.001,0.001,260,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,20°C,0.0,0.001,0.001,3906,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,21°C,1.0,0.999,-0.001,2611,0.998
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,22°C,0.0,0.004,0.004,1451,0.001
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,23°C,0.0,0.002,0.002,1034,0.001
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,24°C,0.0,0.001,0.001,430,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,25°C,0.0,0.001,0.001,105,
2026-09-25T14:40:01Z,istanbul,2026-09-25,2026-09-25 17:40,17,26°C or higher,0.0,0.001,0.001,105,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,30°C or below,0.0,0.001,0.001,480,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,31°C,0.0,0.001,0.001,95,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,32°C,0.0,0.001,0.001,95,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,33°C,0.0,0.001,0.001,184,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,34°C,0.0,0.001,0.001,159,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,35°C,0.0,0.001,0.001,1984,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,36°C,0.0,0.001,0.001,7703,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,37°C,1.0,1.0,0.0,4246,0.999
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,38°C,0.0,0.001,0.001,2592,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,39°C,0.0,0.001,0.001,1907,
2026-09-25T14:40:01Z,jeddah,2026-09-25,2026-09-25 17:40,17,40°C or higher,0.0,0.001,0.001,1093,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,26°C or below,0.0,0.001,0.001,125,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,27°C,0.0,0.001,0.001,1336,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,28°C,0.0,0.001,0.001,1626,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,29°C,0.0,0.001,0.001,5686,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,30°C,1.0,1.0,0.0,5428,0.999
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,31°C,0.0,0.001,0.001,3096,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,32°C,0.0,0.001,0.001,1354,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,33°C,0.0,0.001,0.001,317,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,34°C,0.0,0.001,0.001,1536,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,35°C,0.0,0.001,0.001,15,
2026-09-25T14:40:01Z,tel-aviv,2026-09-25,2026-09-25 17:40,17,36°C or higher,0.0,0.001,0.001,15,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,16°C or below,0.0,0.001,0.001,95,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,17°C,0.0,0.001,0.001,1117,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,18°C,0.0,0.001,0.001,783,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,19°C,0.0,0.001,0.001,1067,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,20°C,0.0,0.001,0.001,4537,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,21°C,0.0,0.001,0.001,8430,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,22°C,1.0,0.98,-0.02,6913,0.93
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,23°C,0.0,0.09,0.09,9062,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,24°C,0.0,0.005,0.005,5664,0.001
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,25°C,0.0,0.001,0.001,623,
2026-09-25T15:00:01Z,amsterdam,2026-09-25,2026-09-25 17:00,17,26°C or higher,0.0,0.001,0.001,100,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,18°C or below,0.0,0.001,0.001,2838,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,19°C,0.0,0.001,0.001,4748,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,20°C,0.0,0.001,0.001,5452,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,21°C,0.0,0.001,0.001,7925,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,22°C,0.0,0.001,0.001,5443,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,23°C,1.0,0.998,-0.002,4328,0.99
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,24°C,0.0,0.004,0.004,4465,0.001
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,25°C,0.0,0.001,0.001,3928,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,26°C,0.0,0.001,0.001,3287,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,27°C,0.0,0.001,0.001,150,
2026-09-25T15:00:01Z,cape-town,2026-09-25,2026-09-25 17:00,17,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,30°C or below,0.0,0.001,0.001,1153,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,31°C,0.0,0.001,0.001,514,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,32°C,0.0,0.001,0.001,955,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,33°C,0.0,0.001,0.001,1556,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,34°C,0.667,0.19,-0.477,6651,0.13
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,35°C,0.267,0.85,0.583,6011,0.78
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,36°C,0.067,0.07,0.003,11916,0.03
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,37°C,0.0,0.005,0.005,6044,0.001
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,38°C,0.0,0.001,0.001,641,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,39°C,0.0,0.001,0.001,112,
2026-09-25T15:00:01Z,madrid,2026-09-25,2026-09-25 17:00,17,40°C or higher,0.0,0.001,0.001,251,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,18°C or below,0.0,0.001,0.001,1185,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,19°C,0.0,0.001,0.001,1212,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,20°C,0.0,0.001,0.001,1328,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,21°C,0.0,0.001,0.001,4734,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,22°C,1.0,0.85,-0.15,5687,0.82
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,23°C,0.0,0.13,0.13,5081,0.09
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,24°C,0.0,0.03,0.03,4630,0.02
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,25°C,0.0,0.008,0.008,3869,0.001
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,26°C,0.0,0.001,0.001,216,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,27°C,0.0,0.001,0.001,1362,
2026-09-25T15:00:01Z,milan,2026-09-25,2026-09-25 17:00,17,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,16°C or below,0.0,0.001,0.001,95,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,17°C,0.0,0.001,0.001,1117,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,18°C,0.0,0.001,0.001,783,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,19°C,0.0,0.001,0.001,1067,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,20°C,0.0,0.001,0.001,4537,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,21°C,0.0,0.001,0.001,8503,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,22°C,1.0,0.99,-0.01,7709,0.983
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,23°C,0.0,0.007,0.007,9100,0.001
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,24°C,0.0,0.005,0.005,5755,0.001
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,25°C,0.0,0.001,0.001,623,
2026-09-25T15:26:33Z,amsterdam,2026-09-25,2026-09-25 17:25,17,26°C or higher,0.0,0.001,0.001,100,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,18°C or below,0.0,0.001,0.001,2838,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,19°C,0.0,0.001,0.001,4748,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,20°C,0.0,0.001,0.001,5452,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,21°C,0.0,0.001,0.001,7925,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,22°C,0.0,0.001,0.001,5443,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,23°C,1.0,1.0,0.0,4708,0.999
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,24°C,0.0,0.002,0.002,4668,0.001
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,25°C,0.0,0.003,0.003,3928,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,26°C,0.0,0.001,0.001,3287,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,27°C,0.0,0.001,0.001,150,
2026-09-25T15:26:33Z,cape-town,2026-09-25,2026-09-25 17:25,17,28°C or higher,0.0,0.001,0.001,95,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,16°C or below,0.0,0.001,0.001,522,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,17°C,0.0,0.001,0.001,425,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,18°C,0.0,0.001,0.001,306,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,19°C,0.0,0.001,0.001,260,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,20°C,0.0,0.001,0.001,3908,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,21°C,1.0,0.999,-0.001,2809,0.991
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,22°C,0.0,0.009,0.009,1734,0.001
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,23°C,0.0,0.001,0.001,1087,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,24°C,0.0,0.001,0.001,430,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,25°C,0.0,0.001,0.001,105,
2026-09-25T15:26:33Z,istanbul,2026-09-25,2026-09-25 18:25,18,26°C or higher,0.0,0.001,0.001,105,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,30°C or below,0.0,0.001,0.001,480,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,31°C,0.0,0.001,0.001,95,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,32°C,0.0,0.001,0.001,95,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,33°C,0.0,0.001,0.001,184,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,34°C,0.0,0.001,0.001,159,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,35°C,0.0,0.001,0.001,1984,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,36°C,0.0,0.001,0.001,7703,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,37°C,1.0,1.0,0.0,4258,0.999
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,38°C,0.0,0.001,0.001,2595,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,39°C,0.0,0.001,0.001,1907,
2026-09-25T15:26:33Z,jeddah,2026-09-25,2026-09-25 18:25,18,40°C or higher,0.0,0.001,0.001,1093,
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,30°C or below,0.0,0.001,0.001,1153,
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,31°C,0.0,0.001,0.001,514,
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,32°C,0.0,0.001,0.001,955,
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,33°C,0.0,0.001,0.001,1556,
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,34°C,0.0,0.001,0.001,7320,
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,35°C,0.667,0.94,0.273,6146,0.89
2026-09-25T15:26:33Z,madrid,2026-09-25,2026-09-25 17:25,17,36°C,0.267,0.12,-0.147,12031,0.05
